query	target	index	qName	tName	qNum	tNum	qSize	tSize	total_matches	qPercent	tPercent
Macrocystis_pyrifera	Saccharina_japonica	24	scaffold_27	chr27	27	27	11304460	9374727	2275155	0.201261714402988	0.242690267140579
Macrocystis_pyrifera	Saccharina_japonica	24	contig_36	chr27	36	27	4927530	9374727	696328	0.141313802249809	0.0742771496172635
Macrocystis_pyrifera	Saccharina_japonica	29	scaffold_19	chr26	19	26	12693160	6062315	930713	0.0733239792140019	0.153524354970007
Macrocystis_pyrifera	Saccharina_japonica	29	contig_45	chr26	45	26	2227607	6062315	174660	0.0784070080584232	0.0288107760814144
Macrocystis_pyrifera	Saccharina_japonica	29	contig_125	chr26	125	26	125001	6062315	16695	0.133558931528548	0.00275389846947907
Macrocystis_pyrifera	Saccharina_japonica	27	scaffold_15	chr13	15	13	13941329	8565910	835588	0.0599360362272492	0.0975480713666149
Macrocystis_pyrifera	Saccharina_japonica	26	scaffold_17	chr29	17	29	13421046	8662260	2435125	0.181440775927599	0.281118899686687
Macrocystis_pyrifera	Saccharina_japonica	26	contig_128	chr29	128	29	125001	8662260	23412	0.187294501643987	0.00270275886431486
Macrocystis_pyrifera	Saccharina_japonica	23	scaffold_9	chr19	9	19	16050853	9498019	2929314	0.182502076369399	0.308413154364084
Macrocystis_pyrifera	Saccharina_japonica	13	scaffold_12	chr12	12	12	14415564	12184176	1480660	0.102712595913694	0.121523195331387
Macrocystis_pyrifera	Saccharina_japonica	13	contig_79	chr12	79	12	265488	12184176	18945	0.0713591574760441	0.0015548856155722
Macrocystis_pyrifera	Saccharina_japonica	13	contig_162	chr12	162	12	90721	12184176	17871	0.196988569349985	0.00146673849753976
Macrocystis_pyrifera	Saccharina_japonica	22	scaffold_26	chr28	26	28	11897536	9554602	2359243	0.198296773382321	0.24692216379081
Macrocystis_pyrifera	Saccharina_japonica	22	contig_46	chr28	46	28	2100068	9554602	377676	0.179839890898771	0.0395281771025104
Macrocystis_pyrifera	Saccharina_japonica	22	contig_82	chr28	82	28	250001	9554602	28709	0.114835540657837	0.00300473007666881
Macrocystis_pyrifera	Saccharina_japonica	8	scaffold_5	chr11	5	11	18839236	14233719	3989601	0.211770848881558	0.280292241261753
Macrocystis_pyrifera	Saccharina_japonica	8	contig_52	chr11	52	11	902999	14233719	86190	0.0954486106850617	0.00605533943728972
Macrocystis_pyrifera	Saccharina_japonica	8	contig_223	chr11	223	11	15471	14233719	2777	0.179497123650701	0.000195100099980897
Macrocystis_pyrifera	Saccharina_japonica	1	scaffold_7	chr5	7	5	16461834	19970798	3500015	0.212613916529592	0.17525664222331
Macrocystis_pyrifera	Saccharina_japonica	1	scaffold_14	chr5	14	5	14129973	19970798	1609263	0.113890026541452	0.0805808060348915
Macrocystis_pyrifera	Saccharina_japonica	15	scaffold_11	chr7	11	7	14897264	11384706	1702534	0.114285012335151	0.149545715102349
Macrocystis_pyrifera	Saccharina_japonica	15	contig_67	chr7	67	7	360258	11384706	12023	0.0333733046871964	0.00105606591861046
Macrocystis_pyrifera	Saccharina_japonica	15	contig_144	chr7	144	7	111542	11384706	4415	0.0395815029316311	0.000387800967367976
Macrocystis_pyrifera	Saccharina_japonica	21	scaffold_23	chr22	23	22	12493549	9818646	2116640	0.169418633568412	0.215573511867115
Macrocystis_pyrifera	Saccharina_japonica	5	scaffold_1	chr4	1	4	26510325	15129613	3076887	0.116063722342144	0.203368519736757
Macrocystis_pyrifera	Saccharina_japonica	5	contig_53	chr4	53	4	789299	15129613	193493	0.245145375833493	0.0127890250728819
Macrocystis_pyrifera	Saccharina_japonica	12	scaffold_22	chr15	22	15	12538685	12422022	1831700	0.14608389954768	0.14745586507575
Macrocystis_pyrifera	Saccharina_japonica	12	contig_43	chr15	43	15	2360338	12422022	541563	0.229442986555315	0.0435970086029472
Macrocystis_pyrifera	Saccharina_japonica	12	contig_62	chr15	62	15	392469	12422022	7595	0.019351846897462	0.000611414148195841
Macrocystis_pyrifera	Saccharina_japonica	12	contig_63	chr15	63	15	388470	12422022	7604	0.0195742270960435	0.000612138667923789
Macrocystis_pyrifera	Saccharina_japonica	12	contig_81	chr15	81	15	255417	12422022	7264	0.0284397671259157	0.000584767922645766
Macrocystis_pyrifera	Saccharina_japonica	12	contig_120	chr15	120	15	131003	12422022	7594	0.0579681381342412	0.000611333646003847
Macrocystis_pyrifera	Saccharina_japonica	12	contig_168	chr15	168	15	82134	12422022	7509	0.0914237709109504	0.000604490959684341
Macrocystis_pyrifera	Saccharina_japonica	10	scaffold_20	chr6	20	6	12594944	13698081	604944	0.0480307018435334	0.0441626823494473
Macrocystis_pyrifera	Saccharina_japonica	10	contig_40	chr6	40	6	3292531	13698081	449561	0.136539640780907	0.0328192686260214
Macrocystis_pyrifera	Saccharina_japonica	16	scaffold_32	chr14	32	14	6047430	11359713	1092307	0.180623339170524	0.0961562145099969
Macrocystis_pyrifera	Saccharina_japonica	16	contig_41	chr14	41	14	2810005	11359713	471226	0.167695787018173	0.0414822099818895
Macrocystis_pyrifera	Saccharina_japonica	25	contig_47	chr18	47	18	2030002	9356683	357710	0.176211649052563	0.0382304284541862
Macrocystis_pyrifera	Saccharina_japonica	25	scaffold_35	chr18	35	18	1304035	9356683	3108	0.00238337161195827	0.000332168996213722
Macrocystis_pyrifera	Saccharina_japonica	25	contig_64	chr18	64	18	384965	9356683	78	0.000202615822217604	0.00000833628754976523
Macrocystis_pyrifera	Saccharina_japonica	25	contig_72	chr18	72	18	319519	9356683	88	0.000275413981641154	0.0000094050423638377
Macrocystis_pyrifera	Saccharina_japonica	17	scaffold_10	chr24	10	24	15677919	10563587	2255743	0.143880256046737	0.213539491841171
Macrocystis_pyrifera	Saccharina_japonica	18	scaffold_16	chr17	16	17	13669674	10022153	1902984	0.139212098254867	0.189877763789876
Macrocystis_pyrifera	Saccharina_japonica	18	contig_55	chr17	55	17	642578	10022153	173623	0.270197548001955	0.0173239223148958
Macrocystis_pyrifera	Saccharina_japonica	4	scaffold_8	chr3	8	3	16295092	15690549	1570974	0.096407801809281	0.10012230929587
Macrocystis_pyrifera	Saccharina_japonica	4	contig_83	chr3	83	3	250001	15690549	76017	0.304066783732865	0.0048447635579864
Macrocystis_pyrifera	Saccharina_japonica	4	contig_94	chr3	94	3	220261	15690549	11560	0.0524831903968474	0.000736749236753921
Macrocystis_pyrifera	Saccharina_japonica	0	scaffold_6	chr0	6	0	16623799	195301242	1562279	0.0939784582332835	0.00799932956903572
Macrocystis_pyrifera	Saccharina_japonica	0	scaffold_24	chr0	24	0	12004932	195301242	1627810	0.135595103745694	0.00833486762977165
Macrocystis_pyrifera	Saccharina_japonica	0	scaffold_25	chr0	25	0	11971141	195301242	1178236	0.0984230325246357	0.00603291606307348
Macrocystis_pyrifera	Saccharina_japonica	0	scaffold_31	chr0	31	0	8866074	195301242	589377	0.0664755335901776	0.00301778418797767
Macrocystis_pyrifera	Saccharina_japonica	0	contig_50	chr0	50	0	1691400	195301242	153775	0.0909158093886721	0.000787373384957787
Macrocystis_pyrifera	Saccharina_japonica	0	contig_54	chr0	54	0	676291	195301242	103879	0.153601038606162	0.000531891138715851
Macrocystis_pyrifera	Saccharina_japonica	0	contig_59	chr0	59	0	460845	195301242	99029	0.214885699096225	0.000507057707293024
Macrocystis_pyrifera	Saccharina_japonica	0	contig_65	chr0	65	0	382254	195301242	8146	0.0213104375624585	0.0000417099242000724
Macrocystis_pyrifera	Saccharina_japonica	0	contig_78	chr0	78	0	270634	195301242	3784	0.0139819830472151	0.000019375196804944
Macrocystis_pyrifera	Saccharina_japonica	0	contig_85	chr0	85	0	244658	195301242	54622	0.223258589541319	0.000279680761067561
Macrocystis_pyrifera	Saccharina_japonica	0	contig_97	chr0	97	0	206542	195301242	26713	0.129334469502571	0.000136778444040822
Macrocystis_pyrifera	Saccharina_japonica	0	contig_99	chr0	99	0	197049	195301242	1679	0.00852072327187654	0.0000085969755379231
Macrocystis_pyrifera	Saccharina_japonica	0	contig_115	chr0	115	0	142017	195301242	11825	0.0832646795806136	0.0000605474900154501
Macrocystis_pyrifera	Saccharina_japonica	0	contig_121	chr0	121	0	130794	195301242	7968	0.0609202256984265	0.000040798511665379
Macrocystis_pyrifera	Saccharina_japonica	0	contig_148	chr0	148	0	106515	195301242	1719	0.0161385720321082	0.00000880178734347219
Macrocystis_pyrifera	Saccharina_japonica	0	contig_154	chr0	154	0	98311	195301242	8258	0.0839987386965853	0.0000422833972556099
Macrocystis_pyrifera	Saccharina_japonica	0	contig_159	chr0	159	0	93499	195301242	1713	0.0183210515620488	0.00000877106557263983
Macrocystis_pyrifera	Saccharina_japonica	0	contig_176	chr0	176	0	75422	195301242	7409	0.0982339370475458	0.0000379362666828304
Macrocystis_pyrifera	Saccharina_japonica	0	contig_183	chr0	183	0	72795	195301242	4459	0.0612542070197129	0.0000228313960235849
Macrocystis_pyrifera	Saccharina_japonica	0	contig_199	chr0	199	0	60800	195301242	3785	0.0622532894736842	0.0000193803171000828
Macrocystis_pyrifera	Saccharina_japonica	0	contig_215	chr0	215	0	41477	195301242	6133	0.147865081852593	0.0000314027700858144
Macrocystis_pyrifera	Saccharina_japonica	0	contig_216	chr0	216	0	35549	195301242	3725	0.104784944724184	0.0000190730993917591
Macrocystis_pyrifera	Saccharina_japonica	0	contig_217	chr0	217	0	34014	195301242	21373	0.628358911036632	0.000109436068000018
Macrocystis_pyrifera	Saccharina_japonica	0	contig_219	chr0	219	0	33307	195301242	21799	0.654487044765365	0.000111617313729116
Macrocystis_pyrifera	Saccharina_japonica	0	contig_220	chr0	220	0	25419	195301242	9179	0.361107832723553	0.0000469991890783777
Macrocystis_pyrifera	Saccharina_japonica	0	contig_221	chr0	221	0	21224	195301242	8792	0.414248021108179	0.0000450176348596902
Macrocystis_pyrifera	Saccharina_japonica	0	contig_222	chr0	222	0	21050	195301242	8787	0.417434679334917	0.0000449920333839966
Macrocystis_pyrifera	Undaria_pinnatifida	1	scaffold_1	JABAKD01_25	1	25	26510325	32303302	1385450	0.0522607700961795	0.0428888043705253
Macrocystis_pyrifera	Undaria_pinnatifida	1	scaffold_15	JABAKD01_25	15	25	13941329	32303302	337302	0.0241943935187241	0.0104417189301577
Macrocystis_pyrifera	Undaria_pinnatifida	1	contig_53	JABAKD01_25	53	25	789299	32303302	127172	0.161120183859349	0.00393681116562016
Macrocystis_pyrifera	Undaria_pinnatifida	1	contig_84	JABAKD01_25	84	25	245298	32303302	19270	0.0785575096413342	0.000596533444166172
Macrocystis_pyrifera	Undaria_pinnatifida	1	contig_96	JABAKD01_25	96	25	208289	32303302	6393	0.0306929314558138	0.000197905464896437
Macrocystis_pyrifera	Undaria_pinnatifida	2	scaffold_7	JABAKD01_2	7	2	16461834	29174606	1881149	0.114273354961543	0.064478985594527
Macrocystis_pyrifera	Undaria_pinnatifida	2	scaffold_11	JABAKD01_2	11	2	14897264	29174606	683013	0.045848217498193	0.0234112159046809
Macrocystis_pyrifera	Undaria_pinnatifida	2	contig_144	JABAKD01_2	144	2	111542	29174606	1695	0.0151960696419286	0.0000580984709784941
Macrocystis_pyrifera	Undaria_pinnatifida	3	scaffold_2	JABAKD01_23	2	23	22011584	27543478	172248	0.00782533415132687	0.00625367646017689
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_44	JABAKD01_23	44	23	2292919	27543478	19800	0.00863528105441143	0.000718863463793498
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_60	JABAKD01_23	60	23	449961	27543478	3012	0.00669391347250095	0.00010935438146192
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_65	JABAKD01_23	65	23	382254	27543478	5352	0.0140011615313378	0.000194310972637515
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_99	JABAKD01_23	99	23	197049	27543478	997	0.00505965521266284	0.0000361973168384908
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_121	JABAKD01_23	121	23	130794	27543478	5319	0.0406670030735355	0.000193112866864526
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_148	JABAKD01_23	148	23	106515	27543478	995	0.00934140731352392	0.0000361247043674005
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_154	JABAKD01_23	154	23	98311	27543478	5411	0.0550396191677432	0.000196453040534678
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_157	JABAKD01_23	157	23	94453	27543478	3014	0.0319100505013075	0.00010942699393301
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_176	JABAKD01_23	176	23	75422	27543478	4326	0.0573572697621384	0.000157060774968216
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_183	JABAKD01_23	183	23	72795	27543478	3051	0.0419122192458273	0.00011077032464818
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_203	JABAKD01_23	203	23	53307	27543478	2420	0.0453974149736432	0.0000878610900192053
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_215	JABAKD01_23	215	23	41477	27543478	3320	0.0800443619355305	0.000120536702009819
Macrocystis_pyrifera	Undaria_pinnatifida	3	contig_216	JABAKD01_23	216	23	35549	27543478	2257	0.0634898309375791	0.0000819431736253497
Macrocystis_pyrifera	Undaria_pinnatifida	4	scaffold_4	JABAKD01_16	4	16	19376333	26351695	1047110	0.0540406690987402	0.0397359638535586
Macrocystis_pyrifera	Undaria_pinnatifida	4	scaffold_27	JABAKD01_16	27	16	11304460	26351695	1435457	0.126981474568445	0.0544730424361697
Macrocystis_pyrifera	Undaria_pinnatifida	4	contig_36	JABAKD01_16	36	16	4927530	26351695	189813	0.0385209222470487	0.00720306606463076
Macrocystis_pyrifera	Undaria_pinnatifida	4	contig_76	JABAKD01_16	76	16	287312	26351695	41281	0.143680041209556	0.00156654059634494
Macrocystis_pyrifera	Undaria_pinnatifida	5	scaffold_3	JABAKD01_9	3	9	19989196	21324605	2541958	0.127166595394832	0.119203052061222
Macrocystis_pyrifera	Undaria_pinnatifida	5	scaffold_35	JABAKD01_9	35	9	1304035	21324605	2049	0.00157127684456322	0.0000960861877629152
Macrocystis_pyrifera	Undaria_pinnatifida	5	contig_219	JABAKD01_9	219	9	33307	21324605	9258	0.277959588074579	0.000434146376919995
Macrocystis_pyrifera	Undaria_pinnatifida	6	scaffold_5	JABAKD01_20	5	20	18839236	20368912	2595123	0.137750968245209	0.127406068620651
Macrocystis_pyrifera	Undaria_pinnatifida	6	contig_85	JABAKD01_20	85	20	244658	20368912	23840	0.097442143727162	0.00117041106564749
Macrocystis_pyrifera	Undaria_pinnatifida	7	scaffold_18	JABAKD01_1	18	1	13054085	19615145	472596	0.0362029203885221	0.0240934237294703
Macrocystis_pyrifera	Undaria_pinnatifida	7	contig_58	JABAKD01_1	58	1	466603	19615145	30497	0.0653596312068289	0.00155476801216611
Macrocystis_pyrifera	Undaria_pinnatifida	7	contig_136	JABAKD01_1	136	1	118723	19615145	11211	0.0944298914279457	0.000571548158323581
Macrocystis_pyrifera	Undaria_pinnatifida	8	scaffold_28	JABAKD01_10	28	10	10916434	19165106	1535588	0.140667547662543	0.0801241589793451
Macrocystis_pyrifera	Undaria_pinnatifida	8	scaffold_34	JABAKD01_10	34	10	4834388	19165106	611862	0.126564520679763	0.0319258343783749
Macrocystis_pyrifera	Undaria_pinnatifida	8	contig_42	JABAKD01_10	42	10	2748383	19165106	639102	0.232537459298795	0.0333471675032739
Macrocystis_pyrifera	Undaria_pinnatifida	9	scaffold_8	JABAKD01_21	8	21	16295092	17542698	594505	0.0364836847806689	0.0338890289281615
Macrocystis_pyrifera	Undaria_pinnatifida	9	contig_79	JABAKD01_21	79	21	265488	17542698	3616	0.0136202012897005	0.000206125648403683
Macrocystis_pyrifera	Undaria_pinnatifida	9	contig_83	JABAKD01_21	83	21	250001	17542698	19631	0.0785236859052564	0.00111904109618714
Macrocystis_pyrifera	Undaria_pinnatifida	10	scaffold_13	JABAKD01_30	13	30	14333966	16674838	1701429	0.118699109513724	0.102035713930174
Macrocystis_pyrifera	Undaria_pinnatifida	10	scaffold_33	JABAKD01_30	33	30	6037718	16674838	934099	0.154710604238224	0.0560184752619486
Macrocystis_pyrifera	Undaria_pinnatifida	11	scaffold_30	JABAKD01_8	30	8	8948866	16550675	1080027	0.120688699551429	0.0652557675140138
Macrocystis_pyrifera	Undaria_pinnatifida	11	contig_48	JABAKD01_8	48	8	1967957	16550675	318744	0.161966953546241	0.019258670718868
Macrocystis_pyrifera	Undaria_pinnatifida	11	contig_49	JABAKD01_8	49	8	1698273	16550675	209541	0.123384756161112	0.0126605712455836
Macrocystis_pyrifera	Undaria_pinnatifida	11	contig_169	JABAKD01_8	169	8	81042	16550675	10645	0.13135164482614	0.000643176184657121
Macrocystis_pyrifera	Undaria_pinnatifida	12	scaffold_23	JABAKD01_27	23	27	12493549	16510065	1406487	0.112577058768489	0.085189670664531
Macrocystis_pyrifera	Undaria_pinnatifida	12	contig_54	JABAKD01_27	54	27	676291	16510065	37785	0.0558709194710561	0.00228860395158953
Macrocystis_pyrifera	Undaria_pinnatifida	13	contig_38	JABAKD01_26	38	26	3769213	16188712	279113	0.0740507368514329	0.0172412110364308
Macrocystis_pyrifera	Undaria_pinnatifida	13	contig_45	JABAKD01_26	45	26	2227607	16188712	8404	0.00377265828308135	0.00051912715477303
Macrocystis_pyrifera	Undaria_pinnatifida	13	contig_125	JABAKD01_26	125	26	125001	16188712	10572	0.0845753233974128	0.000653047629731136
Macrocystis_pyrifera	Undaria_pinnatifida	14	scaffold_32	JABAKD01_13	32	13	6047430	16043153	390472	0.0645682546139434	0.0243388565826181
Macrocystis_pyrifera	Undaria_pinnatifida	14	contig_41	JABAKD01_13	41	13	2810005	16043153	301376	0.107251054713426	0.0187853347780203
Macrocystis_pyrifera	Undaria_pinnatifida	15	scaffold_6	JABAKD01_29	6	29	16623799	15779598	931931	0.0560600498117187	0.0590592358563254
Macrocystis_pyrifera	Undaria_pinnatifida	15	contig_52	JABAKD01_29	52	29	902999	15779598	56213	0.0622514532131265	0.00356238479586109
Macrocystis_pyrifera	Undaria_pinnatifida	16	scaffold_22	JABAKD01_19	22	19	12538685	15260588	786990	0.0627649550172127	0.051570096774777
Macrocystis_pyrifera	Undaria_pinnatifida	16	contig_43	JABAKD01_19	43	19	2360338	15260588	266976	0.113109224187383	0.0174944766217396
Macrocystis_pyrifera	Undaria_pinnatifida	16	contig_78	JABAKD01_19	78	19	270634	15260588	6221	0.0229867644124537	0.000407651395870198
Macrocystis_pyrifera	Undaria_pinnatifida	16	contig_81	JABAKD01_19	81	19	255417	15260588	1913	0.00748971290086408	0.000125355589181754
Macrocystis_pyrifera	Undaria_pinnatifida	16	contig_199	JABAKD01_19	199	19	60800	15260588	6220	0.102302631578947	0.000407585867595665
Macrocystis_pyrifera	Undaria_pinnatifida	16	contig_221	JABAKD01_19	221	19	21224	15260588	5139	0.242131549189597	0.000336749802825422
Macrocystis_pyrifera	Undaria_pinnatifida	16	contig_222	JABAKD01_19	222	19	21050	15260588	5142	0.244275534441805	0.000336946387649021
Macrocystis_pyrifera	Undaria_pinnatifida	17	scaffold_10	JABAKD01_12	10	12	15677919	15250518	1301355	0.083005595321675	0.0853318556130356
Macrocystis_pyrifera	Undaria_pinnatifida	17	contig_64	JABAKD01_12	64	12	384965	15250518	5578	0.0144896289273051	0.000365758068021034
Macrocystis_pyrifera	Undaria_pinnatifida	17	contig_71	JABAKD01_12	71	12	329673	15250518	5579	0.016922829591747	0.000365823639564243
Macrocystis_pyrifera	Undaria_pinnatifida	17	contig_72	JABAKD01_12	72	12	319519	15250518	5576	0.0174512313821713	0.000365626924934615
Macrocystis_pyrifera	Undaria_pinnatifida	18	scaffold_9	JABAKD01_28	9	28	16050853	15023589	1507940	0.0939476549937876	0.100371489129528
Macrocystis_pyrifera	Undaria_pinnatifida	19	scaffold_17	JABAKD01_11	17	11	13421046	14730894	1530695	0.114051840668753	0.103910529802197
Macrocystis_pyrifera	Undaria_pinnatifida	19	contig_59	JABAKD01_11	59	11	460845	14730894	59145	0.12834033134785	0.00401503126694144
Macrocystis_pyrifera	Undaria_pinnatifida	19	contig_97	JABAKD01_11	97	11	206542	14730894	28158	0.136330625248134	0.00191149294808584
Macrocystis_pyrifera	Undaria_pinnatifida	19	contig_128	JABAKD01_11	128	11	125001	14730894	6754	0.054031567747458	0.00045849220013395
Macrocystis_pyrifera	Undaria_pinnatifida	19	contig_220	JABAKD01_11	220	11	25419	14730894	1839	0.0723474566269326	0.00012483967368172
Macrocystis_pyrifera	Undaria_pinnatifida	20	scaffold_16	JABAKD01_5	16	5	13669674	14664429	947181	0.0692906794997452	0.0645903771636795
Macrocystis_pyrifera	Undaria_pinnatifida	20	contig_55	JABAKD01_5	55	5	642578	14664429	100636	0.156612893687615	0.00686259246780083
Macrocystis_pyrifera	Undaria_pinnatifida	21	scaffold_20	JABAKD01_7	20	7	12594944	14570958	240193	0.0190705889601415	0.016484365681378
Macrocystis_pyrifera	Undaria_pinnatifida	21	contig_40	JABAKD01_7	40	7	3292531	14570958	153337	0.0465711636428024	0.0105234672970713
Macrocystis_pyrifera	Undaria_pinnatifida	22	scaffold_26	JABAKD01_22	26	22	11897536	14235460	1519508	0.127716192663758	0.106741053678631
